pr_id,user_id,github_username,repo_name,repo_full_name,department,pr_title,pr_state,created_at,merged_at,cycle_time_hours,lines_added,lines_removed,review_count,commit_count,rework_ratio,period
core#86163,,alexdotjs,core,vuejs/core,Frontend,fix: update core component #86163,merged,2023-09-03T09:36:54+00:00,2023-09-04T23:38:40.715068+00:00,38.03,1327,447,0,9,0.337,After
core#37187,,fkling,core,vuejs/core,Frontend,fix: update core component #37187,merged,2022-09-18T12:49:09+00:00,2022-09-20T01:23:27.248237+00:00,36.57,937,699,1,9,0.746,After
core#4877,,tannerlinsley,core,vuejs/core,Frontend,fix: update core component #4877,merged,2023-09-04T00:42:01+00:00,2023-09-05T04:44:15.044478+00:00,28.04,248,9,2,5,0.036,After
core#20752,,benawad,core,vuejs/core,Frontend,fix: update core component #20752,merged,2023-04-29T06:09:34+00:00,2023-05-01T11:40:45.855434+00:00,53.52,1830,1765,5,5,0.964,After
core#76356,,alexdotjs,core,vuejs/core,Frontend,fix: update core component #76356,merged,2023-11-21T11:28:56+00:00,2023-11-22T18:22:25.657691+00:00,30.89,1350,1166,2,7,0.864,After
core#2032,,theprimeagen,core,vuejs/core,Frontend,fix: update core component #2032,merged,2022-12-15T01:41:32+00:00,2022-12-16T14:49:55.022050+00:00,37.14,1058,146,6,7,0.138,After
core#36199,,rauchg,core,vuejs/core,Frontend,fix: update core component #36199,merged,2023-05-30T14:10:12+00:00,2023-05-31T23:44:37.927679+00:00,33.57,1731,108,5,11,0.062,After
core#88916,,dhh,core,vuejs/core,Frontend,fix: update core component #88916,merged,2023-06-04T17:06:56+00:00,2023-06-04T17:36:56+00:00,0.5,669,285,6,5,0.426,After
core#70237,,kentcdodds,core,vuejs/core,Frontend,fix: update core component #70237,merged,2022-10-15T06:49:02+00:00,2022-10-15T07:19:02+00:00,0.5,1537,1337,3,6,0.87,After
core#64600,,gcanti,core,vuejs/core,Frontend,fix: update core component #64600,merged,2023-09-05T13:24:52+00:00,2023-09-06T21:52:44.613464+00:00,32.46,1101,1029,1,9,0.935,After
core#38038,,ndom91,core,vuejs/core,Frontend,fix: update core component #38038,merged,2023-12-30T17:37:22+00:00,2023-12-31T05:44:34.172450+00:00,12.12,1648,857,4,2,0.52,After
core#5578,,timdeschryver,core,vuejs/core,Frontend,fix: update core component #5578,merged,2022-11-04T11:42:57+00:00,2022-11-05T23:19:21.033485+00:00,35.61,1176,777,3,8,0.661,After
core#20164,,alexdotjs,core,vuejs/core,Frontend,fix: update core component #20164,merged,2022-07-23T21:26:23+00:00,2022-07-25T03:51:57.974297+00:00,30.43,1455,802,2,4,0.551,After
core#28491,,epoberezkin,core,vuejs/core,Frontend,fix: update core component #28491,merged,2023-03-07T11:40:33+00:00,2023-03-08T20:50:18.384839+00:00,33.16,1983,1619,1,2,0.816,After
core#70954,,diegohaz,core,vuejs/core,Frontend,fix: update core component #70954,merged,2022-12-28T21:41:59+00:00,2022-12-30T08:40:04.529634+00:00,34.97,1742,1061,0,12,0.609,After
core#82342,,meijer-dries,core,vuejs/core,Frontend,fix: update core component #82342,merged,2023-02-24T19:16:00+00:00,2023-02-24T19:46:00+00:00,0.5,895,165,4,8,0.184,After
core#67030,,ardeois,core,vuejs/core,Frontend,fix: update core component #67030,merged,2023-04-07T06:49:38+00:00,2023-04-08T14:09:39.479748+00:00,31.33,1886,619,0,12,0.328,After
core#50197,,fireship,core,vuejs/core,Frontend,fix: update core component #50197,merged,2022-07-31T22:47:22+00:00,2022-08-01T10:14:46.810659+00:00,11.46,251,68,4,9,0.271,After
core#68178,,timdeschryver,core,vuejs/core,Frontend,fix: update core component #68178,merged,2022-12-28T03:37:26+00:00,2022-12-28T21:50:40.478379+00:00,18.22,1658,1621,6,12,0.978,After
core#73600,,mattpocock,core,vuejs/core,Frontend,fix: update core component #73600,merged,2022-07-25T06:53:34+00:00,2022-07-27T06:19:26.928545+00:00,47.43,1040,693,7,8,0.666,After
core#31253,,rauchg,core,vuejs/core,Frontend,fix: update core component #31253,merged,2023-08-04T02:41:52+00:00,2023-08-06T01:22:14.638381+00:00,46.67,1245,681,4,10,0.547,After
core#6400,,fkling,core,vuejs/core,Frontend,fix: update core component #6400,merged,2023-06-05T22:15:44+00:00,2023-06-07T01:32:29.766916+00:00,27.28,1265,428,6,2,0.338,After
core#28334,,rauchg,core,vuejs/core,Frontend,fix: update core component #28334,merged,2023-10-09T05:50:09+00:00,2023-10-09T06:20:09+00:00,0.5,1178,1153,6,12,0.979,After
core#97963,,gcanti,core,vuejs/core,Frontend,fix: update core component #97963,merged,2022-07-07T18:29:59+00:00,2022-07-08T18:47:47.742694+00:00,24.3,1911,1408,1,11,0.737,After
core#85160,,feross,core,vuejs/core,Frontend,fix: update core component #85160,merged,2023-04-05T06:36:50+00:00,2023-04-07T05:05:56.142961+00:00,46.49,1487,897,2,12,0.603,After
core#69745,,torvalds,core,vuejs/core,Frontend,fix: update core component #69745,merged,2022-11-15T00:15:15+00:00,2022-11-16T14:59:18.045093+00:00,38.73,930,754,3,8,0.811,After
core#73069,,colinhacks,core,vuejs/core,Frontend,fix: update core component #73069,merged,2022-08-21T19:04:55+00:00,2022-08-22T02:22:24.625660+00:00,7.29,967,74,5,9,0.077,After
core#16236,,addyosmani,core,vuejs/core,Frontend,fix: update core component #16236,merged,2023-08-17T22:10:57+00:00,2023-08-19T12:47:27.850400+00:00,38.61,835,801,0,5,0.959,After
core#43804,,epoberezkin,core,vuejs/core,Frontend,fix: update core component #43804,merged,2023-05-08T09:28:21+00:00,2023-05-09T11:26:36.358779+00:00,25.97,701,309,5,7,0.441,After
core#52215,,nicolo-ribaudo,core,vuejs/core,Frontend,fix: update core component #52215,merged,2023-04-19T18:59:40+00:00,2023-04-20T22:12:14.449741+00:00,27.21,1552,429,8,11,0.276,After
core#19738,,rauchg,core,vuejs/core,Frontend,fix: update core component #19738,merged,2022-09-17T01:07:35+00:00,2022-09-18T18:35:48.287480+00:00,41.47,437,316,2,4,0.723,After
core#8425,,fkling,core,vuejs/core,Frontend,fix: update core component #8425,merged,2022-08-05T03:23:32+00:00,2022-08-07T18:30:58.706142+00:00,63.12,384,49,7,10,0.128,After
core#5019,,tannerlinsley,core,vuejs/core,Frontend,fix: update core component #5019,merged,2023-09-07T07:13:28+00:00,2023-09-07T07:43:28+00:00,0.5,1134,380,8,8,0.335,After
core#13126,,sindresorhus,core,vuejs/core,Frontend,fix: update core component #13126,merged,2023-09-01T03:37:15+00:00,2023-09-03T06:51:08.456644+00:00,51.23,1030,94,3,4,0.091,After
core#92960,,fireship,core,vuejs/core,Frontend,fix: update core component #92960,merged,2023-03-08T07:42:29+00:00,2023-03-08T20:33:25.970534+00:00,12.85,1591,916,3,12,0.576,After
core#1896,,jashkenas,core,vuejs/core,Frontend,fix: update core component #1896,merged,2023-07-09T22:49:14+00:00,2023-07-10T03:27:08.721176+00:00,4.63,720,611,2,10,0.849,After
core#82145,,addyosmani,core,vuejs/core,Frontend,fix: update core component #82145,merged,2022-09-29T20:22:20+00:00,2022-09-29T23:47:54.901216+00:00,3.43,1217,265,0,2,0.218,After
core#63167,,nicolo,core,vuejs/core,Frontend,fix: update core component #63167,merged,2022-12-20T01:00:46+00:00,2022-12-21T01:47:37.664329+00:00,24.78,595,328,0,11,0.551,After
core#7469,,diegohaz,core,vuejs/core,Frontend,fix: update core component #7469,merged,2023-08-24T00:09:09+00:00,2023-08-25T03:07:36.268140+00:00,26.97,1830,659,4,10,0.36,After
core#21370,,benawad,core,vuejs/core,Frontend,fix: update core component #21370,merged,2023-10-29T22:42:17+00:00,2023-11-01T16:27:04.934293+00:00,65.75,472,309,2,4,0.655,After
core#99126,,tannerlinsley,core,vuejs/core,Frontend,fix: update core component #99126,merged,2023-05-06T14:38:52+00:00,2023-05-08T13:00:49.234443+00:00,46.37,1197,865,3,9,0.723,After
core#72934,,torvalds,core,vuejs/core,Frontend,fix: update core component #72934,merged,2022-10-13T18:43:57+00:00,2022-10-14T22:04:47.068248+00:00,27.35,189,61,0,12,0.323,After
core#74673,,nicolo-ribaudo,core,vuejs/core,Frontend,fix: update core component #74673,merged,2023-12-05T04:51:30+00:00,2023-12-05T06:00:22.649468+00:00,1.15,456,127,3,7,0.279,After
core#54029,,antirez,core,vuejs/core,Frontend,fix: update core component #54029,merged,2023-06-10T04:12:23+00:00,2023-06-11T03:36:10.476382+00:00,23.4,416,359,4,12,0.863,After
core#89240,,mattpocock,core,vuejs/core,Frontend,fix: update core component #89240,merged,2022-08-08T12:25:17+00:00,2022-08-08T12:55:17+00:00,0.5,591,510,1,10,0.863,After
core#88768,,pmndrs,core,vuejs/core,Frontend,fix: update core component #88768,merged,2023-01-31T02:58:22+00:00,2023-02-02T07:18:10.923382+00:00,52.33,871,89,8,2,0.102,After
core#10799,,torvalds,core,vuejs/core,Frontend,fix: update core component #10799,merged,2023-07-18T08:11:29+00:00,2023-07-18T08:41:29+00:00,0.5,237,165,6,12,0.696,After
core#25168,,kentcdodds,core,vuejs/core,Frontend,fix: update core component #25168,merged,2023-10-07T10:45:48+00:00,2023-10-07T13:33:54.105160+00:00,2.8,319,296,3,2,0.928,After
core#67137,,academind,core,vuejs/core,Frontend,fix: update core component #67137,merged,2023-10-15T21:34:30+00:00,2023-10-16T05:41:05.809101+00:00,8.11,1014,761,5,12,0.75,After
core#6492,,antirez,core,vuejs/core,Frontend,fix: update core component #6492,merged,2023-11-28T11:52:24+00:00,2023-11-28T12:22:24.408852+00:00,0.5,1329,301,0,11,0.226,After
core#91233,,antirez,core,vuejs/core,Frontend,fix: update core component #91233,merged,2023-08-29T14:38:42+00:00,2023-08-30T11:16:54.617196+00:00,20.64,1237,1060,0,8,0.857,After
core#40321,,trpc,core,vuejs/core,Frontend,fix: update core component #40321,merged,2022-10-21T23:06:32+00:00,2022-10-23T02:48:17.471811+00:00,27.7,300,254,8,4,0.847,After
core#41498,,nicolo,core,vuejs/core,Frontend,fix: update core component #41498,merged,2022-07-17T21:19:17+00:00,2022-07-20T02:06:12.302670+00:00,52.78,195,159,1,1,0.815,After
core#33816,,addyosmani,core,vuejs/core,Frontend,fix: update core component #33816,merged,2023-07-21T07:35:19+00:00,2023-07-22T19:03:00.947978+00:00,35.46,1569,551,5,4,0.351,After
core#35959,,traversymedia,core,vuejs/core,Frontend,fix: update core component #35959,merged,2023-07-03T07:11:19+00:00,2023-07-04T03:11:06.010786+00:00,20.0,607,141,4,2,0.232,After
core#66459,,dhh,core,vuejs/core,Frontend,fix: update core component #66459,merged,2023-07-11T04:47:28+00:00,2023-07-11T06:04:42.121751+00:00,1.29,983,766,2,4,0.779,After
core#88863,,nicolo-ribaudo,core,vuejs/core,Frontend,fix: update core component #88863,merged,2023-09-17T10:01:48+00:00,2023-09-18T09:51:47.274360+00:00,23.83,277,259,1,1,0.935,After
core#2389,,feross,core,vuejs/core,Frontend,fix: update core component #2389,merged,2023-10-02T08:34:30+00:00,2023-10-04T02:18:18.413980+00:00,41.73,150,23,3,12,0.153,After
angular#93274,,sindresorhus,angular,angular/angular,Frontend,fix: update angular component #93274,merged,2021-11-21T17:13:00+00:00,2021-11-24T18:10:13.842348+00:00,72.95,1585,1183,3,5,0.746,Before
angular#19918,,timdeschryver,angular,angular/angular,Frontend,fix: update angular component #19918,merged,2020-05-20T21:46:06+00:00,2020-05-25T10:45:42.652820+00:00,108.99,322,154,0,6,0.478,Before
angular#8338,,epoberezkin,angular,angular/angular,Frontend,fix: update angular component #8338,merged,2021-08-28T21:52:16+00:00,2021-08-31T18:37:39.628246+00:00,68.76,426,54,2,7,0.127,Before
angular#62413,,alexdotjs,angular,angular/angular,Frontend,fix: update angular component #62413,merged,2022-05-20T11:26:18+00:00,2022-05-22T06:14:54.215602+00:00,42.81,1947,1122,6,11,0.576,Before
angular#12456,,diegohaz,angular,angular/angular,Frontend,fix: update angular component #12456,merged,2022-04-18T20:35:49+00:00,2022-04-23T22:01:07.677567+00:00,121.42,1261,849,6,11,0.673,Before
angular#17428,,gvanrossum,angular,angular/angular,Frontend,fix: update angular component #17428,merged,2022-04-08T08:31:27+00:00,2022-04-10T02:40:17.817531+00:00,42.15,1970,854,4,3,0.434,Before
angular#72574,,jashkenas,angular,angular/angular,Frontend,fix: update angular component #72574,merged,2022-02-03T22:20:05+00:00,2022-02-06T17:40:26.020976+00:00,67.34,761,726,0,2,0.954,Before
angular#46100,,academind,angular,angular/angular,Frontend,fix: update angular component #46100,merged,2021-04-24T09:18:15+00:00,2021-04-28T17:34:38.558759+00:00,104.27,1089,307,2,4,0.282,Before
angular#13672,,tj,angular,angular/angular,Frontend,fix: update angular component #13672,merged,2020-03-14T12:46:12+00:00,2020-03-17T19:23:26.528804+00:00,78.62,802,352,7,7,0.439,Before
angular#42940,,addyosmani,angular,angular/angular,Frontend,fix: update angular component #42940,merged,2022-05-16T02:35:23+00:00,2022-05-19T20:59:34.005597+00:00,90.4,1845,243,8,9,0.132,Before
angular#80807,,mattpocock,angular,angular/angular,Frontend,fix: update angular component #80807,merged,2020-02-10T14:47:19+00:00,2020-02-15T03:24:18.897242+00:00,108.62,96,39,0,6,0.406,Before
angular#67320,,tannerlinsley,angular,angular/angular,Frontend,fix: update angular component #67320,merged,2021-03-02T02:42:18+00:00,2021-03-04T08:55:30.387389+00:00,54.22,1736,88,5,11,0.051,Before
angular#2883,,jonathantneal,angular,angular/angular,Frontend,fix: update angular component #2883,merged,2020-05-15T08:02:31+00:00,2020-05-17T23:16:16.374952+00:00,63.23,982,766,2,1,0.78,Before
angular#58673,,theprimeagen,angular,angular/angular,Frontend,fix: update angular component #58673,merged,2021-03-15T08:20:33+00:00,2021-03-15T11:25:11.886042+00:00,3.08,1832,1072,8,8,0.585,Before
angular#51664,,fkling,angular,angular/angular,Frontend,fix: update angular component #51664,merged,2021-05-29T21:50:27+00:00,2021-06-01T17:15:41.763619+00:00,67.42,1911,259,2,3,0.136,Before
angular#89962,,nicolo-ribaudo,angular,angular/angular,Frontend,fix: update angular component #89962,merged,2022-03-22T05:25:57+00:00,2022-03-25T10:55:35.485525+00:00,77.49,487,118,5,9,0.242,Before
angular#90565,,antirez,angular,angular/angular,Frontend,fix: update angular component #90565,merged,2020-03-25T15:49:36+00:00,2020-03-27T09:48:36.636658+00:00,41.98,1774,358,0,4,0.202,Before
angular#29119,,pmndrs,angular,angular/angular,Frontend,fix: update angular component #29119,merged,2022-01-16T03:34:23+00:00,2022-01-18T15:30:50.664121+00:00,59.94,300,122,8,3,0.407,Before
angular#58231,,sindresorhus,angular,angular/angular,Frontend,fix: update angular component #58231,merged,2020-11-04T01:25:33+00:00,2020-11-06T08:11:50.145954+00:00,54.77,687,24,7,5,0.035,Before
angular#7985,,meijer-dries,angular,angular/angular,Frontend,fix: update angular component #7985,merged,2020-05-08T10:32:17+00:00,2020-05-10T19:33:27.436135+00:00,57.02,767,484,8,4,0.631,Before
angular#5681,,jonathantneal,angular,angular/angular,Frontend,fix: update angular component #5681,merged,2020-09-16T23:19:16+00:00,2020-09-17T02:41:21.847837+00:00,3.37,1049,805,1,7,0.767,Before
angular#94491,,tannerlinsley,angular,angular/angular,Frontend,fix: update angular component #94491,merged,2020-06-04T05:17:24+00:00,2020-06-06T06:56:05.152986+00:00,49.64,582,225,1,12,0.387,Before
angular#41290,,timdeschryver,angular,angular/angular,Frontend,fix: update angular component #41290,merged,2022-02-20T09:09:41+00:00,2022-02-23T22:33:52.239609+00:00,85.4,1182,309,5,8,0.261,Before
angular#26671,,fkling,angular,angular/angular,Frontend,fix: update angular component #26671,merged,2021-03-20T19:58:14+00:00,2021-03-22T07:26:27.224582+00:00,35.47,1491,476,0,5,0.319,Before
angular#6779,,okonet,angular,angular/angular,Frontend,fix: update angular component #6779,merged,2020-01-25T23:11:43+00:00,2020-01-27T00:59:48.225896+00:00,25.8,454,450,8,2,0.991,Before
angular#45982,,torvalds,angular,angular/angular,Frontend,fix: update angular component #45982,merged,2022-02-17T02:14:08+00:00,2022-02-20T22:47:51.049924+00:00,92.56,726,241,6,3,0.332,Before
angular#87975,,dhh,angular,angular/angular,Frontend,fix: update angular component #87975,merged,2020-08-24T02:56:34+00:00,2020-08-27T20:52:10.604888+00:00,89.93,748,548,4,10,0.733,Before
angular#32484,,trpc,angular,angular/angular,Frontend,fix: update angular component #32484,merged,2020-04-07T21:12:02+00:00,2020-04-12T03:54:12.420128+00:00,102.7,1579,515,3,4,0.326,Before
angular#81597,,MarkPieszak,angular,angular/angular,Frontend,fix: update angular component #81597,merged,2020-11-28T00:51:30+00:00,2020-11-30T03:20:26.440153+00:00,50.48,147,45,8,7,0.306,Before
angular#8771,,kentcdodds,angular,angular/angular,Frontend,fix: update angular component #8771,merged,2021-07-02T03:09:01+00:00,2021-07-03T12:23:27.456359+00:00,33.24,708,673,2,1,0.951,Before
angular#25902,,benawad,angular,angular/angular,Frontend,fix: update angular component #25902,merged,2022-04-05T11:25:59+00:00,2022-04-09T19:52:19.272459+00:00,104.44,46,23,4,8,0.5,Before
angular#9561,,MarkPieszak,angular,angular/angular,Frontend,fix: update angular component #9561,merged,2022-06-14T15:26:48+00:00,2022-06-17T15:43:35.833186+00:00,72.28,1226,756,2,12,0.617,Before
angular#10963,,benawad,angular,angular/angular,Frontend,fix: update angular component #10963,merged,2021-03-10T22:39:14+00:00,2021-03-12T22:29:09.633920+00:00,47.83,821,333,3,11,0.406,Before
angular#15850,,kentcdodds,angular,angular/angular,Frontend,fix: update angular component #15850,merged,2021-07-28T07:51:27+00:00,2021-08-01T00:57:28.354674+00:00,89.1,532,445,0,2,0.836,Before
angular#60431,,academind,angular,angular/angular,Frontend,fix: update angular component #60431,merged,2021-02-16T05:22:22+00:00,2021-02-17T13:30:27.731770+00:00,32.13,93,93,8,4,1.0,Before
angular#10891,,mattpocock,angular,angular/angular,Frontend,fix: update angular component #10891,merged,2021-03-02T11:44:01+00:00,2021-03-06T08:18:31.047483+00:00,92.58,920,807,0,2,0.877,Before
angular#15389,,trpc,angular,angular/angular,Frontend,fix: update angular component #15389,merged,2020-02-18T10:15:32+00:00,2020-02-21T02:00:20.133116+00:00,63.75,1160,451,3,5,0.389,Before
angular#30039,,broofa,angular,angular/angular,Frontend,fix: update angular component #30039,merged,2022-05-27T12:04:41+00:00,2022-05-29T07:12:53.163318+00:00,43.14,763,368,7,6,0.482,Before
angular#43905,,rauchg,angular,angular/angular,Frontend,fix: update angular component #43905,merged,2020-11-09T20:40:00+00:00,2020-11-12T16:32:54.136063+00:00,67.88,218,126,8,7,0.578,Before
angular#4017,,matz,angular,angular/angular,Frontend,fix: update angular component #4017,merged,2020-06-04T10:07:22+00:00,2020-06-07T18:04:10.239663+00:00,79.95,334,130,0,3,0.389,Before
angular#65751,,okonet,angular,angular/angular,Frontend,fix: update angular component #65751,merged,2021-04-30T21:31:17+00:00,2021-04-30T22:01:17+00:00,0.5,1185,404,8,2,0.341,Before
angular#20055,,theprimeagen,angular,angular/angular,Frontend,fix: update angular component #20055,merged,2022-04-08T01:14:30+00:00,2022-04-10T14:23:55.022846+00:00,61.16,102,23,7,12,0.225,Before
angular#78502,,ardeois,angular,angular/angular,Frontend,fix: update angular component #78502,merged,2021-02-19T08:06:32+00:00,2021-02-22T04:24:47.744028+00:00,68.3,36,33,5,11,0.917,Before
angular#31004,,timdeschryver,angular,angular/angular,Frontend,fix: update angular component #31004,merged,2022-01-28T11:54:19+00:00,2022-02-01T11:52:27.391513+00:00,95.97,544,139,1,11,0.256,Before
