prompt_id,user_id,timestamp,department,model_name,prompt_text,token_count,cost_usd,risk_flag,risk_score,risk_level
LOG9814A9E9B4EC,USR08AA017C8B73,2022-08-17T21:19:44,Data Science,claude-sonnet-4,Fix this memory leak in the following C++ code,4808.0,0.07212,0,14.2,Low
LOGACED839ED08F,USR26AE5F81F1A2,2023-08-02T15:29:04,Security,claude-sonnet-4,Debug this React component re-rendering issue,989.0,0.014835,0,5.1,Low
LOG415F6C6FF5B5,USR22373F2763A1,2023-03-30T05:25:05,Data Science,gemini-2.5-pro,Fix this memory leak in the following C++ code,724.0,0.005792,0,0.8,Low
LOG177C443C96B0,USRB544F17BE1A7,2023-06-02T08:32:27,Frontend,gpt-4.1-mini,Help me debug this error: AttributeError in line 42,482.0,0.001928,0,12.3,Low
LOGFD92E77BFD07,USRD87C16B4D444,2023-12-15T17:33:37,Security,claude-sonnet-4,Help me debug this error: AttributeError in line 42,1568.0263455859642,0.024716157322549198,0,3.9,Low
LOGC336A1FBF86A,USR98EA4FEF5EF4,2023-09-08T01:41:45,Backend,llama-3.3-70b,The SSN 123-45-6789 belongs to employee ID EMP001,358.0,0.000716,1,67.7,High
LOG1CFD7F4C1968,USRE5367FB3B0C2,2023-06-19T23:41:40,Backend,llama-3.3-70b,Optimise this pandas DataFrame merge operation,1395.0,0.00279,0,2.6,Low
LOGEA1F6AAE63A3,USR811A4447AB71,2024-02-15T09:58:00,Backend,gpt-4.1-mini,Write unit tests for this ML model evaluation pipeline,2834.0,0.011336,0,9.9,Low
LOG64F1DE1FD17B,USRB8AA4349D8AB,2023-07-02T13:18:06,Engineering,gpt-4.1,Summarise the following document: {doc},1266.0,0.02532,0,11.8,Low
LOG1C915ADD25A5,USRB8AA4349D8AB,2022-06-29T00:13:41,Engineering,gemini-2.5-pro,Help me write documentation for this REST API,402.0,0.003216,0,2.5,Low
LOGC20281ACF7AD,USR9F8EAC45CEAF,2022-08-07T10:52:02,Frontend,gpt-4.1,Write unit tests for this function: {code},2814.0,0.05628,0,14.6,Low
LOGC4716D7FA57E,USR6B723996EA89,2022-06-12T22:27:09,Backend,gemini-2.5-pro,Process card 4111-1111-1111-1111 for customer John Smith,646.0,0.005168,1,59.1,High
LOGB8335A6E803A,USR4B6214C8B97B,2023-01-07T23:20:54,Engineering,gemini-2.5-pro,What are the security implications of storing JWT in localStorage?,1888.0,0.015104,0,1.4,Low
LOG630D1AA84618,USRB80050CD7911,2023-02-25T21:24:18,Data Science,github-copilot,What are the security implications of storing JWT in localStorage?,8072.0,0.08072,0,8.7,Low
LOGD96D0B547C14,USR6B723996EA89,2022-06-04T14:42:33,Backend,gpt-4.1,Generate a regex to validate email addresses,725.0,0.0145,1,32.9,Medium
LOG6C602E013620,USR776C7A0C1EB8,2022-07-27T05:22:20,Mobile,gpt-4.1-mini,Write acceptance criteria for this user story,2479.0,0.009916,0,1.6,Low
LOG3847F6F8348C,USR4A554965767D,2024-04-11T11:55:51,Data Science,gpt-4.1,Draft an email to the client about project delay,807.0,0.01614,1,46.4,Medium
LOG661BEC07E504,USR32D3FC0C51F5,2023-05-10T21:48:20,Mobile,github-copilot,Create a data pipeline for real-time analytics,1370.0,0.0137,0,3.8,Low
LOG115AE9AC6222,USRE0423F2D1C9A,2023-02-19T19:44:07,Security,claude-haiku-3.5,Write a Terraform module for AWS ECS,1463.0,0.004389,0,3.6,Low
LOG5E0D3A80B8F0,USR6D60B80D261E,2022-12-18T06:06:31,Data Science,claude-sonnet-4,"My API key sk-prod-abc123def456 is not working, please debug",254.0,0.00381,1,73.6,High
LOG1AE14143B0CA,USRAD008551D068,2023-11-08T18:34:20,Data Science,claude-sonnet-4,Debug this React component re-rendering issue,1058.0,0.01587,0,14.9,Low
LOGCD30996A93BE,USR28AF02F78D98,2022-12-22T13:11:38,Mobile,gpt-4.1,"My password is hunter2, can you check if this code is secure?",14511.498081596847,0.3300423079378136,1,31.5,Medium
LOG734C970F7866,USRCE7A3D5555BF,2023-03-02T14:25:28,Engineering,gpt-4.1,The SSN 123-45-6789 belongs to employee ID EMP001,1815.3151478474492,0.05662853775198163,1,63.6,High
LOG27E193252F1B,USR26AE5F81F1A2,2024-01-01T13:21:38,Security,github-copilot,What is the best architecture for a microservice handling 10k rps?,3107.0,0.03107,0,2.7,Low
LOG48E22CD3DC12,USRFEDD2DE52C95,2022-11-08T14:37:59,Engineering,llama-3.3-70b,Generate a regex to validate email addresses,14007.49242223886,0.03384780848849617,1,30.5,Medium
LOGCC7A8A88E69E,USR08AA017C8B73,2023-03-04T12:49:52,Data Science,gpt-4.1-mini,Write a Python script to parse JSON responses,630.0,0.00252,0,12.5,Low
LOG1D7D4264F089,USRE94D4D54F556,2023-10-29T07:07:16,Mobile,gemini-2.5-pro,Draft an email to the client about project delay,832.0,0.006656,1,43.9,Medium
LOG00254731F586,USR3AD07D8C1E20,2024-06-14T02:17:08,Backend,claude-haiku-3.5,Write a Terraform module for AWS ECS,4385.0,0.013155,0,12.9,Low
LOG850724585036,USRDE02917CBB9C,2024-04-27T17:17:15,Mobile,github-copilot,Process card 4111-1111-1111-1111 for customer John Smith,591.0,0.00591,1,71.5,High
LOG86E72CA1D67E,USR14AE0E036EEE,2024-01-15T14:52:56,Engineering,github-copilot,Generate a monthly report for the board,1338.0,0.01338,0,2.7,Low
LOGF608B2788493,USRD84512CF5310,2022-09-08T14:40:40,DevOps,gpt-4.1,Write a Python script to parse JSON responses,823.0,0.01646,0,11.3,Low
LOG7134125B35DD,USR91BFEDF09760,2023-11-16T02:16:46,Security,claude-sonnet-4,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,826.0,0.01239,1,88.7,Critical
LOG48AB0DA080E9,USR6D60B80D261E,2023-11-18T07:48:57,Data Science,gpt-4.1-mini,Draft an email to the client about project delay,494.0,0.001976,1,37.4,Medium
LOG44AC5A52A0A4,USR67037F25A82D,2023-03-08T20:45:21,Data Science,gpt-4.1-mini,Generate a regex to validate email addresses,477.0,0.001908,1,27.2,Medium
LOGABB16E58EE68,USR22373F2763A1,2022-12-02T04:35:39,Data Science,github-copilot,Review this PR and suggest improvements,1487.0,0.01487,0,8.2,Low
LOG6B34065D079F,USRBACCF09F2FDC,2022-10-21T20:23:57,Security,claude-sonnet-4,Help me write documentation for this REST API,540.0,0.0081,0,5.1,Low
LOG967E853C3AC7,USR3AD07D8C1E20,2022-10-18T17:22:41,Backend,claude-sonnet-4,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,658.0,0.00987,1,93.1,Critical
LOG864734E120D8,USR14AE0E036EEE,2024-02-23T09:36:50,Engineering,gpt-4.1-mini,Create a data pipeline for real-time analytics,867.0,0.003468,0,10.3,Low
LOG620AED9F9920,USR28B2ACCDCE19,2023-05-02T17:08:29,Mobile,gemini-2.5-pro,Debug this React component re-rendering issue,745.0,0.00596,0,3.5,Low
LOG862102FC6E33,USRE0423F2D1C9A,2022-09-25T03:46:40,Security,gpt-4.1-mini,Debug this React component re-rendering issue,1355.0,0.00542,0,14.4,Low
LOGF05970F79EE5,USR69FD920B8EDB,2022-09-13T10:44:01,Frontend,github-copilot,Review this PR and suggest improvements,2517.0,0.02517,0,6.3,Low
LOG67BDE11C7A38,USR8728B58E37EF,2024-03-28T19:38:12,Engineering,claude-sonnet-4,Explain how Kubernetes pod scheduling works,2867.740918667349,0.05681862394636352,0,4.7,Low
LOGC73AF6149875,USRBE88ECB7B8F6,2024-02-23T02:40:06,DevOps,gpt-4.1-mini,Draft an email to the client about project delay,2729.0,0.010916,1,31.3,Medium
LOG290F6097C7A5,USRBE76BC0BF7E0,2023-12-31T08:13:25,Frontend,claude-sonnet-4,Implement a binary search tree in Python,2694.0,0.04041,0,1.4,Low
LOGE647D72F9511,USR264F95D783D2,2022-06-16T09:45:26,Backend,gpt-4.1,Process card 4111-1111-1111-1111 for customer John Smith,962.0,0.01924,1,66.2,High
LOG852EEBFD1743,USRC3682D17A951,2023-09-14T08:45:19,Engineering,gpt-4.1-mini,Write unit tests for this ML model evaluation pipeline,655.0,0.00262,0,10.2,Low
LOG7F1152F91919,USR495C09F2AC5F,2023-03-03T19:42:44,Frontend,claude-haiku-3.5,Implement a binary search tree in Python,5391.019341214421,0.01366458481487652,0,9.7,Low
LOGE7EE65F1EE1E,USR32C798E5169A,2023-05-14T03:22:52,Security,gemini-2.5-pro,Generate a monthly report for the board,997.0,0.007976,0,11.6,Low
LOG8AD8C296C58F,USR1F1C8F224AEC,2024-06-13T00:12:45,Engineering,claude-sonnet-4,Translate this function to TypeScript,1159.0,0.017385,0,7.0,Low
LOG7CC0CF0B668E,USR1227EBCB774A,2023-02-18T01:22:26,Frontend,github-copilot,Implement a binary search tree in Python,1165.0,0.01165,0,12.1,Low
LOG6F62BE37B65D,USR55F9F7716F77,2024-05-05T13:04:02,Frontend,claude-haiku-3.5,Create a data pipeline for real-time analytics,4648.0,0.013944,0,6.1,Low
LOGCC570F151096,USR417CBC4EC7E0,2023-10-14T17:02:26,DevOps,gpt-4.1-mini,"My password is hunter2, can you check if this code is secure?",7537.078227254,0.034339748133509214,1,28.2,Medium
LOG07A95D88D935,USR057732A51A1A,2023-07-10T14:56:42,Data Science,gpt-4.1,"My API key sk-prod-abc123def456 is not working, please debug",1802.0,0.03604,1,77.0,Critical
LOG62D8C0549707,USRB758965695CA,2022-09-06T02:54:46,Data Science,claude-sonnet-4,Review this PR and suggest improvements,2090.0,0.03135,0,12.8,Low
LOG7FDE2D368231,USR3E1B51D38724,2023-11-27T05:56:14,DevOps,gpt-4.1,What is the best architecture for a microservice handling 10k rps?,693.0,0.01386,0,14.1,Low
LOG240B386C3F47,USR96F7DDD6124B,2022-08-14T05:15:01,Frontend,gpt-4.1-mini,Review this PR and suggest improvements,947.0,0.003788,0,6.0,Low
LOG9C50B59E67A1,USRAD008551D068,2022-06-21T11:28:39,Data Science,llama-3.3-70b,Generate a monthly report for the board,531.0,0.001062,0,8.2,Low
LOGA73DAD86E2DC,USRB84E49DCC2EA,2022-08-05T11:40:33,Backend,claude-sonnet-4,Write a Terraform module for AWS ECS,1047.2408686735462,0.013247140848259828,0,14.9,Low
LOGCE5F8960B8DF,USRE462D33EBC72,2023-09-30T14:26:47,Security,llama-3.3-70b,The SSN 123-45-6789 belongs to employee ID EMP001,2409.0,0.004818,1,52.6,High
LOGCE14DA9A643B,USR8963F2E9CEC6,2022-06-28T07:20:10,DevOps,gpt-4.1-mini,Optimise this pandas DataFrame merge operation,1533.0,0.006132,0,2.6,Low
LOGD96BA6FF2689,USR4E24796CCF1C,2023-06-05T20:10:03,Backend,gpt-4.1,What are the security implications of storing JWT in localStorage?,1035.0,0.0207,0,4.9,Low
LOG5DE3D3448420,USR38D8F8568C40,2023-08-01T01:37:30,Engineering,llama-3.3-70b,Optimise this database query for performance,9336.0,0.018672,0,14.0,Low
LOGD9491B18C440,USR811A4447AB71,2023-09-02T21:53:12,Backend,gpt-4.1-mini,Fix this memory leak in the following C++ code,2135.0,0.00854,0,8.1,Low
LOG48C7475AD075,USRD87C16B4D444,2023-10-10T17:40:14,Security,claude-sonnet-4,Explain how Kubernetes pod scheduling works,1837.0787375700813,0.03415742118999291,0,9.5,Low
LOGCD05351D5429,USR32D3FC0C51F5,2023-01-26T03:04:44,Mobile,gpt-4.1,Process card 4111-1111-1111-1111 for customer John Smith,1944.0,0.03888,1,52.0,High
LOGFCEA1D3D5801,USR9F8EAC45CEAF,2022-06-01T01:43:17,Frontend,claude-sonnet-4,Explain this SQL query: SELECT * FROM orders WHERE status='pending',2996.0,0.04494,0,4.6,Low
LOGC89A3CDB288D,USRB8AA4349D8AB,2023-01-09T17:38:08,Engineering,github-copilot,Write unit tests for this ML model evaluation pipeline,6021.0,0.06021,0,2.0,Low
LOG9ECA14819B1A,USR69FD920B8EDB,2024-06-05T12:34:02,Frontend,claude-sonnet-4,Fix this memory leak in the following C++ code,1136.0,0.01704,0,13.8,Low
LOG0024B491895C,USRD40A133454C7,2024-02-10T19:08:29,Mobile,claude-sonnet-4,Write unit tests for this function: {code},670.0,0.01005,0,11.5,Low
LOGAC5A33DFD294,USRD96DD988345E,2023-03-18T05:13:36,DevOps,claude-haiku-3.5,Debug this React component re-rendering issue,440.0,0.00132,0,0.1,Low
LOG9C772F6BD7A1,USR469CA53EA1CD,2022-12-12T02:24:04,Engineering,claude-sonnet-4,Optimise this database query for performance,3417.0,0.051255,0,6.6,Low
LOG3BB0EC723D1A,USR4519012EE2F5,2023-03-21T21:06:19,Security,gemini-2.5-pro,Implement a binary search tree in Python,2716.0,0.021728,0,5.8,Low
LOGBAA37D32D228,USRF5B9CFFCC803,2023-11-21T23:41:28,Backend,gpt-4.1,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,1582.0,0.03164,1,98.3,Critical
LOG76765C8DFD11,USRFEDD2DE52C95,2024-03-24T22:03:29,Engineering,gpt-4.1,Implement a binary search tree in Python,3047.4975960362312,0.09138101295248337,0,11.1,Low
LOG3F5AF608AE37,USRAD008551D068,2023-05-20T16:12:32,Data Science,gpt-4.1-mini,Translate this function to TypeScript,1215.0,0.00486,0,1.7,Low
LOGF5953311ED57,USRED10A23434C1,2022-10-24T20:38:56,DevOps,claude-sonnet-4,Fix this memory leak in the following C++ code,497.0,0.007455,0,9.3,Low
LOGAAFDF7525B93,USR32C798E5169A,2022-06-18T04:32:58,Security,gpt-4.1-mini,Summarise the following document: {doc},1203.0,0.004812,0,14.5,Low
LOG21122E8475A8,USR0021F1C8AF83,2023-12-08T12:13:07,DevOps,llama-3.3-70b,Translate this function to TypeScript,4621.0,0.009242,0,4.0,Low
LOG7155CDACC559,USR811A4447AB71,2022-06-12T10:29:27,Backend,gemini-2.5-pro,Write a Python script to parse JSON responses,1362.0,0.010896,0,1.4,Low
LOGFDB42E276F92,USR3AD07D8C1E20,2024-02-05T17:13:33,Backend,gpt-4.1-mini,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,1795.0,0.00718,1,98.6,Critical
LOG7B60527389C5,USRDB83E5A54F84,2022-09-22T11:16:28,Frontend,gpt-4.1,Optimise this pandas DataFrame merge operation,1275.0,0.0255,0,11.3,Low
LOG47FB33848757,USRE5367FB3B0C2,2024-03-15T15:25:45,Backend,gpt-4.1,The SSN 123-45-6789 belongs to employee ID EMP001,1271.0,0.02542,1,51.0,High
LOGA0D1F23D6291,USRBE76BC0BF7E0,2024-06-26T23:49:58,Frontend,github-copilot,Optimise this pandas DataFrame merge operation,2272.0,0.02272,0,0.2,Low
LOG09A48C78BBF4,USRB84E49DCC2EA,2024-01-20T20:24:23,Backend,gemini-2.5-pro,The SSN 123-45-6789 belongs to employee ID EMP001,2094.1702746507503,0.014072276130020867,1,69.3,High
LOG28AFC055C720,USR28B2ACCDCE19,2023-01-29T10:08:24,Mobile,claude-sonnet-4,Generate a regex to validate email addresses,274.0,0.00411,1,37.3,Medium
LOG05F5D506A6AC,USR32C798E5169A,2024-05-29T02:47:33,Security,gpt-4.1-mini,Explain how Kubernetes pod scheduling works,3288.0,0.013152,0,0.6,Low
LOG87B010CA383C,USRC019B09E628A,2023-01-19T02:16:46,Backend,claude-sonnet-4,What is the best architecture for a microservice handling 10k rps?,470.0,0.00705,0,7.2,Low
LOGD2A5C65F8E66,USR495C09F2AC5F,2023-10-05T14:16:41,Frontend,claude-sonnet-4,Summarise the following document: {doc},6569.094580014183,0.11358310998936945,0,13.0,Low
LOG09511EAEA138,USR12919CB6AA18,2023-08-29T03:32:22,Security,gpt-4.1,Review this PR and suggest improvements,1036.0,0.02072,0,11.9,Low
LOGAAE8614C3039,USRBC4D83B98974,2023-06-05T03:41:15,Data Science,claude-sonnet-4,Write a Python script to parse JSON responses,2627.6006267970006,0.029509252210677423,0,0.1,Low
LOG4CDCDD329C32,USRF33D315A3652,2024-06-23T03:37:04,Frontend,claude-haiku-3.5,Process card 4111-1111-1111-1111 for customer John Smith,1449.8216999853123,0.006271714074770799,1,62.8,High
LOG90E6DEDC7170,USRD6B1A1005545,2022-09-28T13:14:51,Security,claude-haiku-3.5,Summarise the following document: {doc},3825.0,0.011475,0,5.3,Low
LOG7A6C761A105C,USR28AF02F78D98,2024-01-09T17:51:51,Mobile,claude-sonnet-4,Draft an email to the client about project delay,3443.873854846789,0.07342108509121004,1,25.4,Medium
LOG03D882F0E4F1,USREF1F9DC2D28C,2023-12-15T15:46:44,DevOps,github-copilot,"My API key sk-prod-abc123def456 is not working, please debug",776.0,0.00776,1,57.0,High
LOG43DB79C55D95,USR7E7A9B844F98,2023-05-06T19:35:28,Engineering,gpt-4.1,Summarise the following document: {doc},3146.0,0.06292,0,7.3,Low
LOG048B78636C45,USR9322BCA623D7,2023-08-15T04:05:09,Data Science,gpt-4.1,Fix this memory leak in the following C++ code,918.0,0.01836,0,7.4,Low
LOGC4D8435E6D38,USR0021F1C8AF83,2024-03-07T17:28:46,DevOps,claude-haiku-3.5,"My password is hunter2, can you check if this code is secure?",374.0,0.001122,1,35.1,Medium
LOG4B64371AE8D5,USRD87C16B4D444,2024-02-27T11:04:08,Security,github-copilot,Optimise this database query for performance,859.7338541282795,0.010748584760936193,0,2.4,Low
LOGE95F401220DD,USR776C7A0C1EB8,2022-10-23T02:36:35,Mobile,claude-haiku-3.5,"My API key sk-prod-abc123def456 is not working, please debug",1285.0,0.003855,1,55.3,High
LOG12719BDC45FC,USRF6D19A488EE9,2023-10-25T07:24:14,DevOps,claude-haiku-3.5,Process card 4111-1111-1111-1111 for customer John Smith,1590.0,0.00477,1,66.0,High
LOGFB7682CC478F,USR32D3FC0C51F5,2023-08-03T08:06:18,Mobile,github-copilot,Generate a regex to validate email addresses,513.0,0.00513,1,35.3,Medium
LOG9D307951DDDC,USRE94D4D54F556,2022-08-14T18:20:50,Mobile,claude-haiku-3.5,"My password is hunter2, can you check if this code is secure?",1549.0,0.004647,1,31.0,Medium
LOG61F1B3C14E78,USRB8AA4349D8AB,2022-09-09T19:10:03,Engineering,claude-haiku-3.5,Summarise the following document: {doc},2375.0,0.007125,0,12.5,Low
LOG456E56D13728,USR7665A1043EBC,2022-06-25T17:06:52,Data Science,github-copilot,Generate a regex to validate email addresses,1257.0,0.01257,1,24.5,Low
LOGF5ACF229E319,USR14AE0E036EEE,2022-12-16T19:02:24,Engineering,claude-haiku-3.5,The SSN 123-45-6789 belongs to employee ID EMP001,1079.0,0.003237,1,68.3,High
LOG4DE636412A2B,USR91BFEDF09760,2022-06-11T03:56:33,Security,claude-sonnet-4,Help me write documentation for this REST API,1321.0,0.019815,0,10.8,Low
LOGF09E34E8F271,USR3BC0CF8694B8,2022-08-02T02:30:10,Mobile,claude-haiku-3.5,What are the security implications of storing JWT in localStorage?,8024.0,0.024072,0,13.3,Low
LOGC9C1D8199007,USR38D8F8568C40,2023-12-30T11:25:26,Engineering,github-copilot,Summarise the following document: {doc},494.0,0.00494,0,5.4,Low
LOGCCAD22350BF2,USR55F9F7716F77,2024-03-01T17:49:03,Frontend,github-copilot,Debug this React component re-rendering issue,1142.0,0.01142,0,10.6,Low
LOGB0FC4FD4BD56,USR22373F2763A1,2024-03-10T03:23:47,Data Science,gpt-4.1,Summarise the following document: {doc},2152.0,0.04304,0,11.0,Low
LOG467E92131A9E,USRBF5764BB1619,2022-10-26T03:47:53,Engineering,gpt-4.1-mini,Generate a regex to validate email addresses,3977.2395117532847,0.021681960851545886,1,35.9,Medium
LOG8504806EE794,USR469CA53EA1CD,2024-06-05T22:44:33,Engineering,claude-sonnet-4,Write a Python script to parse JSON responses,5579.0,0.083685,0,8.6,Low
LOG371B01E138B9,USR7665A1043EBC,2022-08-21T22:55:36,Data Science,claude-haiku-3.5,Optimise this database query for performance,317.0,0.000951,0,6.2,Low
LOG3657968FBF6F,USRB84E49DCC2EA,2023-08-02T04:05:57,Backend,claude-haiku-3.5,Process card 4111-1111-1111-1111 for customer John Smith,1862.5718857148624,0.004418617791664384,1,67.1,High
LOG9642A273814D,USREAF9015B5225,2023-09-09T23:14:23,DevOps,claude-sonnet-4,Design a REST API for a social media platform,2055.0,0.030825,0,2.4,Low
LOGA0AA0518E23D,USR811A4447AB71,2023-02-08T03:59:28,Backend,llama-3.3-70b,Help me refactor this legacy Java code to use streams,1226.0,0.002452,0,4.7,Low
LOGF735B953A60D,USRCD4682A1E54D,2023-12-16T19:09:15,Mobile,claude-sonnet-4,Implement a binary search tree in Python,4489.0,0.067335,0,6.5,Low
LOGD1FD47B0C21E,USR32C798E5169A,2023-03-19T07:40:56,Security,claude-haiku-3.5,Create a data pipeline for real-time analytics,6098.0,0.018294,0,8.2,Low
LOGBB852B51CE52,USRB84E49DCC2EA,2023-04-05T10:18:16,Backend,claude-haiku-3.5,Explain how Kubernetes pod scheduling works,2726.51476494405,0.01311168046831984,0,3.8,Low
LOG673CB13AD1EA,USR76CFD1470386,2023-07-08T00:56:16,Backend,gemini-2.5-pro,Translate this function to TypeScript,1287.0,0.010296,0,8.9,Low
LOGBF48EC563B84,USR7E7A9B844F98,2022-11-20T08:16:04,Engineering,llama-3.3-70b,Translate this function to TypeScript,4263.0,0.008526,0,0.1,Low
LOGF24BA50AEE39,USR26AE5F81F1A2,2024-06-02T17:16:46,Security,github-copilot,Write unit tests for this function: {code},323.0,0.00323,0,11.6,Low
LOGBF0194475E99,USRF33D315A3652,2022-09-29T04:05:33,Frontend,github-copilot,What are the security implications of storing JWT in localStorage?,1126.480143331517,0.011983687758402117,0,8.3,Low
LOG37DF3111EB2D,USR28B2ACCDCE19,2022-12-12T01:40:13,Mobile,gpt-4.1-mini,Process card 4111-1111-1111-1111 for customer John Smith,315.0,0.00126,1,59.7,High
LOGA1506321D438,USR08AA017C8B73,2023-04-07T12:46:46,Data Science,gpt-4.1,Translate this function to TypeScript,1213.0,0.02426,0,1.4,Low
LOGEF08C7981F1C,USRBE88ECB7B8F6,2023-02-08T04:41:54,DevOps,github-copilot,Explain how Kubernetes pod scheduling works,5609.0,0.05609,0,1.2,Low
LOG854831972CF2,USRE6A812CC68F3,2023-11-28T22:02:03,Mobile,gpt-4.1-mini,Optimise this pandas DataFrame merge operation,1913.0,0.007652,0,13.5,Low
LOG0438B86CC442,USR14AE0E036EEE,2023-12-20T14:54:03,Engineering,github-copilot,Draft an email to the client about project delay,3549.0,0.03549,1,33.4,Medium
LOG36453F9EA05D,USR14AE0E036EEE,2024-01-20T18:38:44,Engineering,claude-sonnet-4,Write a Terraform module for AWS ECS,1904.0,0.02856,0,0.8,Low
LOG360039364476,USR264F95D783D2,2024-05-23T13:02:37,Backend,gpt-4.1,Optimise this pandas DataFrame merge operation,3588.0,0.07176,0,6.5,Low
LOG483F511C86E9,USRBC4D83B98974,2023-10-06T08:30:43,Data Science,github-copilot,Write a Python script to parse JSON responses,6920.407430745806,0.08740633818719369,0,11.2,Low
LOG61E559984270,USR6D60B80D261E,2022-07-02T23:41:34,Data Science,claude-haiku-3.5,Summarise the following document: {doc},303.0,0.000909,0,4.6,Low
LOGB564ACA51135,USR2CEBE6C7D0EF,2023-11-24T23:21:01,Mobile,claude-sonnet-4,Explain this SQL query: SELECT * FROM orders WHERE status='pending',6071.0,0.091065,0,4.9,Low
